context,target,generated,bleu-2,rouge-l,extrema,ppl,target_strategy,pred_strategy
"User: He left yesterday.  I had no warning.  He just packed up all his stuff and said he didn't want to marry me and the last year has been a lie.

Assistant: Dang. he seems very selfish. But I understand how up setting it must have felt. My first husband left me without warning. 
User: I'm sorry to hear that.  How long did it take you to feel better?

Assistant: Awhile. it started to feel a little bit better after I kept telling myself it was about him and not about me, then I started feeling a bit better. But it will take time, the old say is correct, good days and bad days. 

User: What did you do to help feel better>

Assistant: "," Started back in to my routine. Work. Church. things like that. 
"," I started to look for a new job. I took some online classes, I took a few classes in the library, and I also went to a few therapy sessions to work on myself. It took a while but I felt better. ",1.077701343522606,13.953487969713368,92.041015625,-,[Providing Suggestions],[Providing Suggestions]
"Assistant: Awhile. it started to feel a little bit better after I kept telling myself it was about him and not about me, then I started feeling a bit better. But it will take time, the old say is correct, good days and bad days. 

User: What did you do to help feel better>

Assistant: Started back in to my routine. Work. Church. things like that. 

User: I think it's harder that it's during the holidays because I don't go back to work until after the new year.

User: I thought we would be spending the next week together at home.

Assistant: "," My I suggestion you pick your closest friend, and talk to her/him about your feeling, but not about your boyfriend, about how you feel your friends have been treating you. Be nice but firm. I bet once they hear your pain, they will be very supportive. "," I know it's hard, but it will get better. I think you're going to be alright!
",0.7667748342246425,19.607842722029996,93.505859375,-,[Providing Suggestions],[Affirmation and Reassurance]
"Assistant: Started back in to my routine. Work. Church. things like that. 

User: I think it's harder that it's during the holidays because I don't go back to work until after the new year.

User: I thought we would be spending the next week together at home.

Assistant: My I suggestion you pick your closest friend, and talk to her/him about your feeling, but not about your boyfriend, about how you feel your friends have been treating you. Be nice but firm. I bet once they hear your pain, they will be very supportive. 
User: Hopefully.  I could really use to sit down with a friend right now and spend some quality time.  I don't want to be alone all week.

Assistant: ", I understand that! it is very reasonable to want to be around family and friends during the holidays. ," That is good. You are not alone in this, you are not alone. ",1.723460608610075,13.793102977407862,89.453125,-,[Restatement or Paraphrasing],[Affirmation and Reassurance]
"User: I thought we would be spending the next week together at home.

Assistant: My I suggestion you pick your closest friend, and talk to her/him about your feeling, but not about your boyfriend, about how you feel your friends have been treating you. Be nice but firm. I bet once they hear your pain, they will be very supportive. 
User: Hopefully.  I could really use to sit down with a friend right now and spend some quality time.  I don't want to be alone all week.

Assistant: I understand that! it is very reasonable to want to be around family and friends during the holidays. 
User: Thanks for chatting with me.  I feel a little more relaxed now.

Assistant: "," Good! I'm glad helped, even if just a little. ", I am glad to hear that!,3.5018063965685027,12.499999531250019,84.521484375,-,[Others],[Others]
"User: I am worried that my Director played a game she was not able to play, got caught, and was forced to resign. I am not sure what that means for me. Any help would be appreciated.
Assistant: ", Can you explain to me what exactly kind of game it was?, I am sorry to hear that. I can relate to feeling worried about a job that you worked for.,2.4182541670333726,7.142856653061259,87.841796875,-,[Question],[Affirmation and Reassurance]
"User: I am worried that my Director played a game she was not able to play, got caught, and was forced to resign. I am not sure what that means for me. Any help would be appreciated.
Assistant: Can you explain to me what exactly kind of game it was?
User: It was a political game where she isolated the president and made him no longer support her. It was quite a misstep on her part.
Assistant: ", ok so your director played a game she was not allowed to play and she got caught playing it and quit her job is that correct?, I can understand how you feel that she should not be forced to resign.,1.9894905866730035,15.789473218836578,90.869140625,-,[Restatement or Paraphrasing],[Reflection of feelings]
"User: I am worried that my Director played a game she was not able to play, got caught, and was forced to resign. I am not sure what that means for me. Any help would be appreciated.
Assistant: Can you explain to me what exactly kind of game it was?
User: It was a political game where she isolated the president and made him no longer support her. It was quite a misstep on her part.
Assistant: ok so your director played a game she was not allowed to play and she got caught playing it and quit her job is that correct?
User: Yes. She got put on a performance improvement plan and responded poorly. She was forcced to resign.
Assistant: ", So you are scared that you might get in trouble?, Is this a new job or a job you've been with for awhile?,0,0.0,89.599609375,-,[Question],[Question]
"User: It was a political game where she isolated the president and made him no longer support her. It was quite a misstep on her part.
Assistant: ok so your director played a game she was not allowed to play and she got caught playing it and quit her job is that correct?
User: Yes. She got put on a performance improvement plan and responded poorly. She was forcced to resign.
Assistant: So you are scared that you might get in trouble?
User: Not in trouble but vulnerable because she hired me. Will her boss see me as part of the problem?
Assistant: ", I am so sorry you are going through this and i know how you are feeling  , Maybe you should talk to her about this and see if she is willing to do a better job.,9.365858115816938,18.74999950781251,89.013671875,-,[Reflection of feelings],[Providing Suggestions]
"User: Yes. She got put on a performance improvement plan and responded poorly. She was forcced to resign.
Assistant: So you are scared that you might get in trouble?
User: Not in trouble but vulnerable because she hired me. Will her boss see me as part of the problem?
Assistant: I am so sorry you are going through this and i know how you are feeling  
User: Thanks. It's been weird. I just met with two of the board today to go over where the organization is.
Assistant: ", you should not have anything to worry about as long as you did not play the game then you will be fine and you will not get in trouble or your boss will not see that as a problem.," I know this is going to be hard, but you will get through it",2.7792233355055687,23.255813514332083,91.552734375,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
"User: Not in trouble but vulnerable because she hired me. Will her boss see me as part of the problem?
Assistant: I am so sorry you are going through this and i know how you are feeling  
User: Thanks. It's been weird. I just met with two of the board today to go over where the organization is.
Assistant: you should not have anything to worry about as long as you did not play the game then you will be fine and you will not get in trouble or your boss will not see that as a problem.
User: Thanks. I tried to just support her privately and seem neutral publicly. I did like her too. I thought she was good.
Assistant: ", I would just suggest you to have no contact with her right now until all this passes , you should just be who you are and be as transparent as you can be and i know you will be fine.,2.0806259464411974,12.903225311134255,88.232421875,-,[Providing Suggestions],[Affirmation and Reassurance]
"User: Thanks. It's been weird. I just met with two of the board today to go over where the organization is.
Assistant: you should not have anything to worry about as long as you did not play the game then you will be fine and you will not get in trouble or your boss will not see that as a problem.
User: Thanks. I tried to just support her privately and seem neutral publicly. I did like her too. I thought she was good.
Assistant: I would just suggest you to have no contact with her right now until all this passes 
User: I text her to see how she was doing but haven't text with her since Friday. Any other ideas?
Assistant: ", I would also have a talk with your boss about the situation and let him know how you are feeling, you should not see her in public and you should not support her. You should just let her be and she will get through it on her own.,1.992047682223989,14.999999500000015,91.552734375,-,[Providing Suggestions],[Providing Suggestions]
"User: Thanks. I tried to just support her privately and seem neutral publicly. I did like her too. I thought she was good.
Assistant: I would just suggest you to have no contact with her right now until all this passes 
User: I text her to see how she was doing but haven't text with her since Friday. Any other ideas?
Assistant: I would also have a talk with your boss about the situation and let him know how you are feeling
User: I also want her job. Does that seem weird to talk with him about that too?
Assistant: ", Did you see your director playing the game?, I would suggest you to take a step back and give her some time to get over her trauma,1.7099639201419234,7.999999564800023,86.767578125,-,[Question],[Providing Suggestions]
"Assistant: I would just suggest you to have no contact with her right now until all this passes 
User: I text her to see how she was doing but haven't text with her since Friday. Any other ideas?
Assistant: I would also have a talk with your boss about the situation and let him know how you are feeling
User: I also want her job. Does that seem weird to talk with him about that too?
Assistant: Did you see your director playing the game?
Assistant: ", I would not bring up about you wanting her job just yet give it a couple of days, That is a good idea. ,0.5251935081834491,8.33333295833335,77.83203125,-,[Providing Suggestions],[Providing Suggestions]
"Assistant: I would also have a talk with your boss about the situation and let him know how you are feeling
User: I also want her job. Does that seem weird to talk with him about that too?
Assistant: Did you see your director playing the game?
Assistant: I would not bring up about you wanting her job just yet give it a couple of days
User: No, her boss did not play the game. He actually pulled out and let others handle it so he didn't seem biased. She overplayed her hand.
Assistant: ", I can see this is a tough being in a situation like this, I would not bring that up just yet but it seems like you are pretty comfortable with your job,2.4182541670333726,13.333332868888906,89.501953125,-,[Reflection of feelings],[Information]
"Assistant: Did you see your director playing the game?
Assistant: I would not bring up about you wanting her job just yet give it a couple of days
User: No, her boss did not play the game. He actually pulled out and let others handle it so he didn't seem biased. She overplayed her hand.
Assistant: I can see this is a tough being in a situation like this
User: Yeah. I have never been this high in an organization so I just don't know what to do. I am hoping someone outside the organization might have a better view of what I should do.
Assistant: ", As long as you did nothing wrong then i am sure you will be just fine , I would say you should just give it a couple more days and let it die down.,2.7116307227332026,12.903225306971924,87.646484375,-,[Information],[Providing Suggestions]
"User: No, her boss did not play the game. He actually pulled out and let others handle it so he didn't seem biased. She overplayed her hand.
Assistant: I can see this is a tough being in a situation like this
User: Yeah. I have never been this high in an organization so I just don't know what to do. I am hoping someone outside the organization might have a better view of what I should do.
Assistant: As long as you did nothing wrong then i am sure you will be just fine 
User: Thanks. Your help is appreciated.
Assistant: ", do not let the situation get the best of you everything will be just fine, you are welcome!,0.23645388130405465,11.764705591695508,79.443359375,-,[Affirmation and Reassurance],[Others]
"User: Yeah. I have never been this high in an organization so I just don't know what to do. I am hoping someone outside the organization might have a better view of what I should do.
Assistant: As long as you did nothing wrong then i am sure you will be just fine 
User: Thanks. Your help is appreciated.
Assistant: do not let the situation get the best of you everything will be just fine
User: Thanks.
Assistant: ", your welcome, i hope everything goes well for you and your family and i hope you can get out of there soon,1.6222142113076252,11.11111091358025,58.251953125,-,[Others],[Others]
"Assistant: As long as you did nothing wrong then i am sure you will be just fine 
User: Thanks. Your help is appreciated.
Assistant: do not let the situation get the best of you everything will be just fine
User: Thanks.
Assistant: your welcome
Assistant: ", Have a great day and stay safe, can you press the finish button,0,0.0,76.513671875,-,[Others],[Others]
Assistant: ," How can I help you?
"," Hello! How are you today?
",7.071067811865476,19.999999500000015,88.525390625,-,[Question],[Others]
"Assistant: How can I help you?

User: i think i'm about to get fired from my job. i feel tremendous pressure. the uncertainty is kiling me.
Assistant: ", I'm so sorry to hear that you are about to lose your job.  That sounds very stressful. , What is the problem?,0,0.0,80.419921875,-,[Restatement or Paraphrasing],[Question]
"Assistant: How can I help you?

User: i think i'm about to get fired from my job. i feel tremendous pressure. the uncertainty is kiling me.
Assistant: I'm so sorry to hear that you are about to lose your job.  That sounds very stressful. 
User: i'm not certain. i hear rumors.  it would have been nice if my boss spoke to me directly instead of blabbing about this behind my back.
Assistant: "," That sounds very difficult that things are not openly discussed. It sounds like you want to be proactive which is good though.
", Have you considered taking some time away from work to take some deep breaths?,1.8720223457268814,11.428570961632674,90.966796875,-,[Affirmation and Reassurance],[Providing Suggestions]
"User: i think i'm about to get fired from my job. i feel tremendous pressure. the uncertainty is kiling me.
Assistant: I'm so sorry to hear that you are about to lose your job.  That sounds very stressful. 
User: i'm not certain. i hear rumors.  it would have been nice if my boss spoke to me directly instead of blabbing about this behind my back.
Assistant: That sounds very difficult that things are not openly discussed. It sounds like you want to be proactive which is good though.

User: it's awful.  this job is too hard for me.  getting fired would put me in a big financial hole.  my head is spinning.
Assistant: ", Have you thought at all about looking for a new job that might not be so stressful?  , It sounds like you want to be in a better position financially.  Do you have any savings?,3.3210558207753578,12.121211621671279,91.064453125,-,[Question],[Providing Suggestions]
"User: i'm not certain. i hear rumors.  it would have been nice if my boss spoke to me directly instead of blabbing about this behind my back.
Assistant: That sounds very difficult that things are not openly discussed. It sounds like you want to be proactive which is good though.

User: it's awful.  this job is too hard for me.  getting fired would put me in a big financial hole.  my head is spinning.
Assistant: Have you thought at all about looking for a new job that might not be so stressful?  
User: i am about to start doing that but it's tricky. i'm a radio announcer and if your boss finds our you're looking for another job he can use that as a reason to fire you.  there are ways to get around this but it's complicated. small time radio is a difficult mess.
Assistant: ", Is there anyone you can contact who has been in a similar situation to help you?, That is definitely not true. It sounds like you are being unfairly fired. ,2.0100918249798356,6.666666168888927,87.01171875,-,[Question],[Others]
"User: it's awful.  this job is too hard for me.  getting fired would put me in a big financial hole.  my head is spinning.
Assistant: Have you thought at all about looking for a new job that might not be so stressful?  
User: i am about to start doing that but it's tricky. i'm a radio announcer and if your boss finds our you're looking for another job he can use that as a reason to fire you.  there are ways to get around this but it's complicated. small time radio is a difficult mess.
Assistant: Is there anyone you can contact who has been in a similar situation to help you?
User: i wish there was someone like that.  i've talked to people in the past about this type of situation but i wasn't the one under the gun.  but your advice is good and i'll try and think of someone who might be able to help me.  
Assistant: ", That's great that you are so willing to try different options to move forward.  Perhaps a family member may help?, You might also look at the news to see if there are any new job postings.,2.2482042087568344,5.714285217959227,92.236328125,-,[Affirmation and Reassurance],[Providing Suggestions]
"User: i am about to start doing that but it's tricky. i'm a radio announcer and if your boss finds our you're looking for another job he can use that as a reason to fire you.  there are ways to get around this but it's complicated. small time radio is a difficult mess.
Assistant: Is there anyone you can contact who has been in a similar situation to help you?
User: i wish there was someone like that.  i've talked to people in the past about this type of situation but i wasn't the one under the gun.  but your advice is good and i'll try and think of someone who might be able to help me.  
Assistant: That's great that you are so willing to try different options to move forward.  Perhaps a family member may help?
User: i haven't told the specifics of this mess to my parents; i dont want to burden them with this.  they worry about me enough as it is.  my sisters wouldn't be able to help me.  they both have seirous emotional issues and are both in very bad marriages and have plenty of their own problems.  
Assistant: "," Just from chatting with you, I can see why you are anxious.  Have you tried any deep breathing techniques.  They are often helpful when dealing with stress.", I'm sorry to hear that.  It seems that you are doing your best to be there for your family.  Do you have any friends you can talk to about this?,7.580980435789034,12.499999500000019,93.896484375,-,[Reflection of feelings],[Providing Suggestions]
"User: i wish there was someone like that.  i've talked to people in the past about this type of situation but i wasn't the one under the gun.  but your advice is good and i'll try and think of someone who might be able to help me.  
Assistant: That's great that you are so willing to try different options to move forward.  Perhaps a family member may help?
User: i haven't told the specifics of this mess to my parents; i dont want to burden them with this.  they worry about me enough as it is.  my sisters wouldn't be able to help me.  they both have seirous emotional issues and are both in very bad marriages and have plenty of their own problems.  
Assistant: Just from chatting with you, I can see why you are anxious.  Have you tried any deep breathing techniques.  They are often helpful when dealing with stress.
User: that's a good idea.  i think i'll try that. and praying.
Assistant: ", Praying is also an excellent idea.  My friends and I prayed all day long for each other during a difficult exam that I previously had failed and had to retake.  That day everyone passed the exam.  , That's a great idea.  I am sure you will be able to get through this.  You have so much to be proud of. ,1.5976584588247102,18.518518035665306,93.212890625,-,[Self-disclosure],[Affirmation and Reassurance]
"User: i haven't told the specifics of this mess to my parents; i dont want to burden them with this.  they worry about me enough as it is.  my sisters wouldn't be able to help me.  they both have seirous emotional issues and are both in very bad marriages and have plenty of their own problems.  
Assistant: Just from chatting with you, I can see why you are anxious.  Have you tried any deep breathing techniques.  They are often helpful when dealing with stress.
User: that's a good idea.  i think i'll try that. and praying.
Assistant: Praying is also an excellent idea.  My friends and I prayed all day long for each other during a difficult exam that I previously had failed and had to retake.  That day everyone passed the exam.  
User: praying is a wonderful thing that i need to do more often.  i'm glad you passed the exam.  i had a lot of pressure when i went to college as well. it seems most of my 24 years alive i've had one sort of probem or another but i always remember that i have plenty of things to be thankful for too. life can be rough.
Assistant: "," My grandmother always encouraged me by saying there is always someone who has it rougher.  
", Thank you for sharing with me.  I am glad to hear that you are so grateful for life.  I believe in you and you can get through this.,0,5.263157416897551,90.8203125,-,[Self-disclosure],[Others]
"Assistant: Just from chatting with you, I can see why you are anxious.  Have you tried any deep breathing techniques.  They are often helpful when dealing with stress.
User: that's a good idea.  i think i'll try that. and praying.
Assistant: Praying is also an excellent idea.  My friends and I prayed all day long for each other during a difficult exam that I previously had failed and had to retake.  That day everyone passed the exam.  
User: praying is a wonderful thing that i need to do more often.  i'm glad you passed the exam.  i had a lot of pressure when i went to college as well. it seems most of my 24 years alive i've had one sort of probem or another but i always remember that i have plenty of things to be thankful for too. life can be rough.
Assistant: My grandmother always encouraged me by saying there is always someone who has it rougher.  

Assistant: ", Things can be really hard but you can do it.  You are working hard and trying so hard.  ," I am so glad you are feeling better.  You have a great attitude and you can do it!
",21.38963159732493,36.3636358640955,94.3359375,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
Assistant: , Hello how are you today?," Hello, how are you?",31.79440883008189,44.44444395061729,96.923828125,-,[Question],[Question]
"Assistant: Hello how are you today?
User: Hi, I'm pretty much down

User: trying to keep my head afloat

Assistant: ", im sorry to hear that. Would you care to talk about what is bothering you?, Is there a reason you're feeling down?,0,0.0,85.64453125,-,[Question],[Question]
"Assistant: Hello how are you today?
User: Hi, I'm pretty much down

User: trying to keep my head afloat

Assistant: im sorry to hear that. Would you care to talk about what is bothering you?
User: I lost my job some months back and it hasn't really been easy for me
Assistant: "," I am sorry to hear that, loss of income can be very stressful.", You lost your job. Is that correct?,0,0.0,85.05859375,-,[Affirmation and Reassurance],[Restatement or Paraphrasing]
"User: Hi, I'm pretty much down

User: trying to keep my head afloat

Assistant: im sorry to hear that. Would you care to talk about what is bothering you?
User: I lost my job some months back and it hasn't really been easy for me
Assistant: I am sorry to hear that, loss of income can be very stressful.
Assistant: ", Have you been looking for work since then?, Are you still employed?,3.3582644728665616,16.666666222222233,84.27734375,-,[Question],[Question]
"User: I lost my job some months back and it hasn't really been easy for me
Assistant: I am sorry to hear that, loss of income can be very stressful.
Assistant: Have you been looking for work since then?
User: Sometimes when I enter a place where my friends are, they tend to go silent when I enter the room.
User: Yes. Its been months now and nothing yet

Assistant: ", Why do you think it is that they go silent?, It sounds like you have been feeling lonely and isolated during this time.,2.5318484177091665,8.695651682419687,86.474609375,-,[Question],[Reflection of feelings]
"User: Yes. Its been months now and nothing yet

Assistant: Why do you think it is that they go silent?
User: I'm pretty sure they were talking about me

User: 2 of myy friends have been helping me with rent money

User: and I'm pretty sure they must be fed up

Assistant: ", Have you tried picking up odd jobs maybe cleaning for someone or helping them move or organize there things?, How long have you been waiting?,0.6614057941723062,8.33333295833335,87.98828125,-,[Providing Suggestions],[Question]
"User: I'm pretty sure they were talking about me

User: 2 of myy friends have been helping me with rent money

User: and I'm pretty sure they must be fed up

Assistant: Have you tried picking up odd jobs maybe cleaning for someone or helping them move or organize there things?
User: Yes I have. That's what helps with feeding and getting some little things at home.

Assistant: ", Have you asked them if this is causing problems?, That's great that you're doing things to help yourself. It's great that you're trying to find ways to make yourself feel better.,0,0.0,88.232421875,-,[Question],[Affirmation and Reassurance]
"User: and I'm pretty sure they must be fed up

Assistant: Have you tried picking up odd jobs maybe cleaning for someone or helping them move or organize there things?
User: Yes I have. That's what helps with feeding and getting some little things at home.

Assistant: Have you asked them if this is causing problems?
User: and sometimes I pay back little of what they loan me since I know I cant pay all of it

Assistant: ", Maybe you could offer to do some things for them in return for the money so its not like they are just giving it to you., I have a few friends that I loan money to and we all just agree to pay it back when we can.  It helps to know that it is not a debt.,2.459346884189823,16.666666167534736,94.7265625,-,[Providing Suggestions],[Providing Suggestions]
"Assistant: Have you asked them if this is causing problems?
User: and sometimes I pay back little of what they loan me since I know I cant pay all of it

Assistant: Maybe you could offer to do some things for them in return for the money so its not like they are just giving it to you.
User: I've playfully asked why did they all go silent when I walked in, but they try changing the topic to something else

User: I babysit sometimes

Assistant: ", I would let them know that i notice it happening and it is starting to concern you and if it is the problem you would gladly do some things for them to earn it rather them just giving it to you to help out., I'm glad to hear that!,0.0028972638212593454,5.714285469387765,86.81640625,-,[Providing Suggestions],[Others]
"User: I babysit sometimes

Assistant: I would let them know that i notice it happening and it is starting to concern you and if it is the problem you would gladly do some things for them to earn it rather them just giving it to you to help out.
User: It's not as easy as you say it

User: I feel I'm no longer needed

User: like an outcast

Assistant: "," I am sure if it was a major problem when you brought it up one of them would have spoke up, I would try not to worry to much over that and focus more on finding a job.", I understand that but that does not mean that you are not needed it just means that you have to look for ways to make the situation work for you.,2.3225950993435216,18.181817701818197,94.189453125,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
"User: It's not as easy as you say it

User: I feel I'm no longer needed

User: like an outcast

Assistant: I am sure if it was a major problem when you brought it up one of them would have spoke up, I would try not to worry to much over that and focus more on finding a job.
User: Okay. Thanks
Assistant: ", Sometimes when i have to much free time on my hands i start to feel the same but when i find away to fill the time i no longer feel useless., I hope this helps.,0,0.0,82.568359375,-,[Self-disclosure],[Others]
"User: I feel I'm no longer needed

User: like an outcast

Assistant: I am sure if it was a major problem when you brought it up one of them would have spoke up, I would try not to worry to much over that and focus more on finding a job.
User: Okay. Thanks
Assistant: Sometimes when i have to much free time on my hands i start to feel the same but when i find away to fill the time i no longer feel useless.
Assistant: "," No problem, I hope you feel better soon!"," You are not useless, you are important!",4.229931028018368,14.285713795918387,86.9140625,-,[Reflection of feelings],[Affirmation and Reassurance]
"User: Okay. Thanks
Assistant: Sometimes when i have to much free time on my hands i start to feel the same but when i find away to fill the time i no longer feel useless.
Assistant: No problem, I hope you feel better soon!
User: I hope so too. 
User: Cause at this point, I think I'm going to lose it

Assistant: ", Maybe they are talking about ways they could help you out but do not want to speak about it in front of you as to not make you feel like a charity case or worse about your situation.," I'm sure you will be able to get through this!
",0.286661384311135,9.756097192147545,89.0625,-,[Providing Suggestions],[Others]
"User: Hello

Assistant: "," Hello, how are we doing today?"," Hi, how are you doing?",25.890539701513365,36.36363586776859,92.236328125,-,[Question],[Question]
"User: Hello

Assistant: Hello, how are we doing today?
User: I am alright, how are you doing?

Assistant: ", I am doing swell, I am doing good. Is there anything you would like to talk about?,19.61161351381841,35.29411728719723,82.275390625,-,[Others],[Question]
"User: Hello

Assistant: Hello, how are we doing today?
User: I am alright, how are you doing?

Assistant: I am doing swell
Assistant: ", What's on your mind today?, Is there anything that you wanted to talk about?,0,0.0,86.767578125,-,[Question],[Question]
"Assistant: Hello, how are we doing today?
User: I am alright, how are you doing?

Assistant: I am doing swell
Assistant: What's on your mind today?
User: I really want to ask how you are doing and what issues you are having, I have done like 5 of these on the supportive side. I have been getting migraines lately which is making my depression worse

Assistant: ", How long has this depression been looming over you?," So, you're having issues with depression?",0,0.0,88.720703125,-,[Question],[Restatement or Paraphrasing]
"Assistant: I am doing swell
Assistant: What's on your mind today?
User: I really want to ask how you are doing and what issues you are having, I have done like 5 of these on the supportive side. I have been getting migraines lately which is making my depression worse

Assistant: How long has this depression been looming over you?
User: Pretty much my whole adult life, at least 12 years or so

Assistant: "," I am sorry to hear that, you mentioned that you have been getting migraines lately though you have been depressed for a longer duration, lets try to pinpoint that cause first"," I have been struggling with depression for a long time, and it's very challenging to deal with. ",9.218322374500882,28.57142808956916,91.357421875,-,[Affirmation and Reassurance],[Self-disclosure]
"User: I really want to ask how you are doing and what issues you are having, I have done like 5 of these on the supportive side. I have been getting migraines lately which is making my depression worse

Assistant: How long has this depression been looming over you?
User: Pretty much my whole adult life, at least 12 years or so

Assistant: I am sorry to hear that, you mentioned that you have been getting migraines lately though you have been depressed for a longer duration, lets try to pinpoint that cause first
User: I honestly have a pretty good handle on the depression, lots of therapy. The migraines are making it hard to get anything done 
though
Assistant: ", Would you say that the migraines are a result of working?, Is it the number of the migraine or the intensity that is bothering you?,4.059989714705751,17.39130384877128,91.69921875,-,[Question],[Question]
"User: Pretty much my whole adult life, at least 12 years or so

Assistant: I am sorry to hear that, you mentioned that you have been getting migraines lately though you have been depressed for a longer duration, lets try to pinpoint that cause first
User: I honestly have a pretty good handle on the depression, lots of therapy. The migraines are making it hard to get anything done 
though
Assistant: Would you say that the migraines are a result of working?
User: I am honestly not sure, I have gotten one in my entire life before and 6 in the last month. I dont think that it is stress related

Assistant: "," you'd be surprised as how much stress actually does to the mind itself. Has anything in your daily life, in the past month alone, changed that would lead to increased stress that you wouldn't normally experience?"," If it is not stress related, it must be something else, it could be something to do with the job you are doing or maybe something you eat. Is there a chance you could get it checked out by a doctor?",1.746075739423945,12.903225306451633,95.166015625,-,[Others],[Providing Suggestions]
"User: I honestly have a pretty good handle on the depression, lots of therapy. The migraines are making it hard to get anything done 
though
Assistant: Would you say that the migraines are a result of working?
User: I am honestly not sure, I have gotten one in my entire life before and 6 in the last month. I dont think that it is stress related

Assistant: you'd be surprised as how much stress actually does to the mind itself. Has anything in your daily life, in the past month alone, changed that would lead to increased stress that you wouldn't normally experience?
User: Honestly not really, things are going well at work and life is actually going well

Assistant: "," from where I am, most businesses require us to work form home. Is this true for you?", perhaps you should talk to a therapist about it. Have you done that?,1.8612667944284302,6.896551239001224,92.431640625,-,[Question],[Providing Suggestions]
"User: I am honestly not sure, I have gotten one in my entire life before and 6 in the last month. I dont think that it is stress related

Assistant: you'd be surprised as how much stress actually does to the mind itself. Has anything in your daily life, in the past month alone, changed that would lead to increased stress that you wouldn't normally experience?
User: Honestly not really, things are going well at work and life is actually going well

Assistant: from where I am, most businesses require us to work form home. Is this true for you?
User: No I am stuck going into work, we are essential enough to stay open

Assistant: "," Ah, I also know some essential workers who must physically attend work. I am lead to believe that the pandemic inadvertently causes a lot of stress in places that we don't commonly associate stress with. For example, wearing a mask everywhere for us in the United States can become a pain sometimes like when I forget it in the car or the house"," is there a way you could be working from home, at least temporarily?",0.05408468552975754,3.0769227569231106,91.69921875,-,[Self-disclosure],[Providing Suggestions]
"User: Honestly not really, things are going well at work and life is actually going well

Assistant: from where I am, most businesses require us to work form home. Is this true for you?
User: No I am stuck going into work, we are essential enough to stay open

Assistant: Ah, I also know some essential workers who must physically attend work. I am lead to believe that the pandemic inadvertently causes a lot of stress in places that we don't commonly associate stress with. For example, wearing a mask everywhere for us in the United States can become a pain sometimes like when I forget it in the car or the house
User: Yes honestly covid has definitely been exhausting. masks have been mandatory here for quite some time so I am never without one

Assistant: "," I don't blame you, its impossible to keep this composure especially with a pandemic breathing down our necks. When I worked, I found that smaller problems that wouldn't normally phase me began to have a greater effect when the pandemic hit", That's good! I am glad that you are wearing them.,0.2123639766635332,8.88888854320989,91.748046875,-,[Self-disclosure],[Affirmation and Reassurance]
"Assistant: from where I am, most businesses require us to work form home. Is this true for you?
User: No I am stuck going into work, we are essential enough to stay open

Assistant: Ah, I also know some essential workers who must physically attend work. I am lead to believe that the pandemic inadvertently causes a lot of stress in places that we don't commonly associate stress with. For example, wearing a mask everywhere for us in the United States can become a pain sometimes like when I forget it in the car or the house
User: Yes honestly covid has definitely been exhausting. masks have been mandatory here for quite some time so I am never without one

Assistant: I don't blame you, its impossible to keep this composure especially with a pandemic breathing down our necks. When I worked, I found that smaller problems that wouldn't normally phase me began to have a greater effect when the pandemic hit
Assistant: ", Thus my stress went up as a result and wearing a mask didn't help the problem," When I saw that I was going to be laid off, I found myself being very anxious about it. I was scared that I would lose my job. I didn't know what the future would bring. I think this is why you are feeling the way you are feeling. It's a tough time to be in.",1.1396057645963802,14.285713893494908,91.650390625,-,[Others],[Self-disclosure]
"Assistant: Ah, I also know some essential workers who must physically attend work. I am lead to believe that the pandemic inadvertently causes a lot of stress in places that we don't commonly associate stress with. For example, wearing a mask everywhere for us in the United States can become a pain sometimes like when I forget it in the car or the house
User: Yes honestly covid has definitely been exhausting. masks have been mandatory here for quite some time so I am never without one

Assistant: I don't blame you, its impossible to keep this composure especially with a pandemic breathing down our necks. When I worked, I found that smaller problems that wouldn't normally phase me began to have a greater effect when the pandemic hit
Assistant: Thus my stress went up as a result and wearing a mask didn't help the problem
User: Honestly I wear a mask 8 hours a day and its not a big deal

Assistant: "," Hmm I guess we all deal with the precautionary measure differently. Has your daily routine changed at all in the past month?
", Do you have any hobbies?,0,0.0,85.44921875,-,[Question],[Providing Suggestions]
"Assistant: I don't blame you, its impossible to keep this composure especially with a pandemic breathing down our necks. When I worked, I found that smaller problems that wouldn't normally phase me began to have a greater effect when the pandemic hit
Assistant: Thus my stress went up as a result and wearing a mask didn't help the problem
User: Honestly I wear a mask 8 hours a day and its not a big deal

Assistant: Hmm I guess we all deal with the precautionary measure differently. Has your daily routine changed at all in the past month?

User: Not much has changed

Assistant: "," are you able to identify any change whatsoever? I ask since any imbalance our body and mind experience is sometimes enough to see a poor reaction, that may lead to things such as migraines", I have found that taking deep breaths and just focusing on my breathing while doing my work helps me to not get overwhelmed.,1.7428045322983101,11.320754231399095,93.1640625,-,[Reflection of feelings],[Providing Suggestions]
