context,target,generated,bleu-2,rouge-l,extrema,ppl,target_strategy,pred_strategy
"[Turn: 5] User: my family  happiness  daily challenges 
Assistant: Music is a great stress relief! Excercise is great too, for releasing those happy endorphins! Both music and exercise really help me deal with my stress levels!
User: ok
Assistant: You are having stress in your family as well?
User: what  type  of music 
Assistant: "," Personally, I enjoy hip hop/ rap or anything upbeat. It puts me in a great mood and makes me feel strong.", I like to listen to music that is upbeat and positive. I find it to be very refreshing!,2.1640728223007746,17.14285665306124,92.28515625,-,[Providing Suggestions],[Providing Suggestions]
"[Turn: 6] User: ok
Assistant: You are having stress in your family as well?
User: what  type  of music 
Assistant: Personally, I enjoy hip hop/ rap or anything upbeat. It puts me in a great mood and makes me feel strong.
User: my stress  level  very high in some time 
Assistant: ", I understand. Trying some options to work through stress can be very helpful for you., I understand how you feel. Do you have any hobbies?,2.0217688657087787,24.999999531250005,90.234375,-,[Reflection of feelings],[Providing Suggestions]
"[Turn: 7] Assistant: Personally, I enjoy hip hop/ rap or anything upbeat. It puts me in a great mood and makes me feel strong.
User: my stress  level  very high in some time 
Assistant: I understand. Trying some options to work through stress can be very helpful for you.
User: ooh
User: try in some option work
Assistant: "," Yes, we all have stress. Learning to deal with it is the key!", I would recommend trying meditation and yoga to help you work through stress.,3.580574370197164,15.384614884615402,90.72265625,-,[Information],[Providing Suggestions]
"[Turn: 8] User: ooh
User: try in some option work
Assistant: Yes, we all have stress. Learning to deal with it is the key!
User: my children  carrying  important 
User: another  work choice  some late 
Assistant: ", You have children? How many?, You sound like a great mother. You will be able to find a job to support yourself and your family. ,1.6222142113076252,8.695651833648407,82.666015625,-,[Question],[Affirmation and Reassurance]
"[Turn: 9] Assistant: Yes, we all have stress. Learning to deal with it is the key!
User: my children  carrying  important 
User: another  work choice  some late 
Assistant: You have children? How many?
User: two
Assistant: ", They are a blessing!, How old are they?,9.12870929175277,24.99999950000001,77.63671875,-,[Others],[Providing Suggestions]
"[Turn: 10] User: another  work choice  some late 
Assistant: You have children? How many?
User: two
Assistant: They are a blessing!
User: Thank you
Assistant: ", Absolutely!, I am so glad to hear that. I think you will be able to do both.,0,0.0,53.857421875,-,[Affirmation and Reassurance],[Others]
"[Turn: 11] User: Thank you
Assistant: Absolutely!
User: stress level  decreasing  any doctor  consults 
User: other  than yoga 
User: any other idea
Assistant: "," Doctors can help by prescribing medicine for stress, if you feel like nothing is helping. I have suffered with anxiety for years. It was affecting my blood pressure and I finally had to go to a doctor for anxiety medicine. It has helped me. I still exercise though. It makes me feel great! I enjoy dance fitness!"," Yes, you should consult with a doctor.",0.0066808625990656,15.384615151627221,89.404296875,-,[Self-disclosure],[Information]
[Turn: 1] Assistant: ," Hi there, how is life treating you right now? ", Hello,0,0.0,1.049041748046875,-,[Question],[Others]
"[Turn: 2] Assistant: Hi there, how is life treating you right now? 
User: Oh, not too bad, thanks.  And you?
Assistant: ", I am okay but feeling a little down at the moment. Is there anything that you'd like to talk about? , I am doing well. Is there anything in particular you wanted to talk about? ,30.539934068631737,47.0588230449827,96.2890625,-,[Question],[Question]
"[Turn: 3] Assistant: Hi there, how is life treating you right now? 
User: Oh, not too bad, thanks.  And you?
Assistant: I am okay but feeling a little down at the moment. Is there anything that you'd like to talk about? 
User: Sorry to hear you're down... I'm definitely tired of this pandemic! Trying to keep in touch with messages and phone calls can help...

User: Except I guess not anymore with this one friend...
Assistant: ", Is there anything specific getting you down? How are things in your work and your personal relationships? ," I understand, I am trying to keep busy and stay busy too. ",1.8145001158743888,7.407406924554216,87.6953125,-,[Question],[Others]
"[Turn: 4] User: Oh, not too bad, thanks.  And you?
Assistant: I am okay but feeling a little down at the moment. Is there anything that you'd like to talk about? 
User: Sorry to hear you're down... I'm definitely tired of this pandemic! Trying to keep in touch with messages and phone calls can help...

User: Except I guess not anymore with this one friend...
Assistant: Is there anything specific getting you down? How are things in your work and your personal relationships? 
Assistant: ", Oh I am sorry to hear that .. you are having a problem with a close friend? , Is there anything specific getting you down? How are things in your work and your personal relationships? ,2.7116307227332026,12.903225306971924,90.966796875,-,[Restatement or Paraphrasing],[Question]
"[Turn: 5] User: Sorry to hear you're down... I'm definitely tired of this pandemic! Trying to keep in touch with messages and phone calls can help...

User: Except I guess not anymore with this one friend...
Assistant: Is there anything specific getting you down? How are things in your work and your personal relationships? 
Assistant: Oh I am sorry to hear that .. you are having a problem with a close friend? 
User: Well, did you see the problem I originally wrote about?
Assistant: "," No I did not, can you tell me about it? ", I am sorry to hear that .. I hope you can get your friend to talk to you about it ,3.2444284226152504,31.999999520000006,92.08984375,-,[Others],[Providing Suggestions]
"[Turn: 6] Assistant: Is there anything specific getting you down? How are things in your work and your personal relationships? 
Assistant: Oh I am sorry to hear that .. you are having a problem with a close friend? 
User: Well, did you see the problem I originally wrote about?
Assistant: No I did not, can you tell me about it? 
User: Oh! You don't get to see the text of the problem? That's strange... I'll cut and paste it here:  Oops - that's not allowed. Okay - let me input it again.
Assistant: "," Thank you, I would like to be able to help you but do not know what the problem is right now ", Sorry I can't see the text. I have to ask that you tell me what is happening. ,3.7119681080661486,32.43243193571951,92.431640625,-,[Others],[Others]
"[Turn: 7] User: Well, did you see the problem I originally wrote about?
Assistant: No I did not, can you tell me about it? 
User: Oh! You don't get to see the text of the problem? That's strange... I'll cut and paste it here:  Oops - that's not allowed. Okay - let me input it again.
Assistant: Thank you, I would like to be able to help you but do not know what the problem is right now 
User: I have this friend who is now on the opposite coast. We were out of touch for 15 years, but recently reconnected. We've been texting. But now he's demanding an apology, and it's completely unreasonable...
Assistant: ", Ah I see .. you feel as though you friend is dragging up things from the past which are no longer relevant to your friendship? , What happened? ,0,0.0,78.564453125,-,[Reflection of feelings],[Question]
"[Turn: 8] User: Oh! You don't get to see the text of the problem? That's strange... I'll cut and paste it here:  Oops - that's not allowed. Okay - let me input it again.
Assistant: Thank you, I would like to be able to help you but do not know what the problem is right now 
User: I have this friend who is now on the opposite coast. We were out of touch for 15 years, but recently reconnected. We've been texting. But now he's demanding an apology, and it's completely unreasonable...
Assistant: Ah I see .. you feel as though you friend is dragging up things from the past which are no longer relevant to your friendship? 
User: No, not at all. It's new stuff.
Assistant: "," Oh I am sorry, I misunderstood. Can you tell me a little about the situation? ", I am not sure what to suggest at the moment. Do you have any other friends you can confide in? ,10.259783520851542,24.242423753902674,93.06640625,-,[Question],[Providing Suggestions]
"[Turn: 9] User: I have this friend who is now on the opposite coast. We were out of touch for 15 years, but recently reconnected. We've been texting. But now he's demanding an apology, and it's completely unreasonable...
Assistant: Ah I see .. you feel as though you friend is dragging up things from the past which are no longer relevant to your friendship? 
User: No, not at all. It's new stuff.
Assistant: Oh I am sorry, I misunderstood. Can you tell me a little about the situation? 
User: We've been texting about politics, among other things. And we completely agree on the subject - that's not the issue. But I put up with his sort of acerbic wit - I ignore little put-downs, because I know that's just him...
Assistant: ", What is it that he wants you to apologise for? ," I see, I think that is a great thing to have been able to agree on a subject, that shows that you are close. ",2.6919095102908264,19.99999955555557,90.0390625,-,[Question],[Affirmation and Reassurance]
"[Turn: 10] User: No, not at all. It's new stuff.
Assistant: Oh I am sorry, I misunderstood. Can you tell me a little about the situation? 
User: We've been texting about politics, among other things. And we completely agree on the subject - that's not the issue. But I put up with his sort of acerbic wit - I ignore little put-downs, because I know that's just him...
Assistant: What is it that he wants you to apologise for? 
User: But recently, he was talking as if he was having symptoms as a result of having had COVID previously. So I asked, Oh, you had a positive COVID test? I didn't say it like I was challenging him - I just hadn't heard this before.
Assistant: "," ah I see. I have had problems and sometime negative interactions about Covid with some friends too. I think it's a very difficult time for everybody; we are all feeling the strain and might be more irritable than previously 
", I am not sure what you mean by that. ,0.13294912358888605,4.347825746691899,89.306640625,-,[Self-disclosure],[Providing Suggestions]
"[Turn: 11] Assistant: Oh I am sorry, I misunderstood. Can you tell me a little about the situation? 
User: We've been texting about politics, among other things. And we completely agree on the subject - that's not the issue. But I put up with his sort of acerbic wit - I ignore little put-downs, because I know that's just him...
Assistant: What is it that he wants you to apologise for? 
User: But recently, he was talking as if he was having symptoms as a result of having had COVID previously. So I asked, Oh, you had a positive COVID test? I didn't say it like I was challenging him - I just hadn't heard this before.
Assistant: ah I see. I have had problems and sometime negative interactions about Covid with some friends too. I think it's a very difficult time for everybody; we are all feeling the strain and might be more irritable than previously 

Assistant: "," Can you see any way in which you can work around it and be friends again? 
", Did you have a positive test? ,1.0904738014161919,9.523809115646275,85.791015625,-,[Question],[Question]
"[Turn: 12] User: But recently, he was talking as if he was having symptoms as a result of having had COVID previously. So I asked, Oh, you had a positive COVID test? I didn't say it like I was challenging him - I just hadn't heard this before.
Assistant: ah I see. I have had problems and sometime negative interactions about Covid with some friends too. I think it's a very difficult time for everybody; we are all feeling the strain and might be more irritable than previously 

Assistant: Can you see any way in which you can work around it and be friends again? 

User: Yes - he's always irritable! ha ha. So instead of answering, he launched into this thing about how COVID antibodies disappear, so the tests are pointless. I know there are some issues with the various tests. As it happens, I have a PhD in immunology, so I know a lot about this stuff...
User: Yes - I want to be friends! It's not me...
Assistant: ", I think that the tests are very necessary! Also social distancing and mask wearing at this time. ," Ah I am sorry to hear that. I hope you can manage it. I am sure it will be a very difficult time for you too 
",1.7541160386140593,20.512820015779106,92.08984375,-,[Others],[Others]
"[Turn: 13] Assistant: Can you see any way in which you can work around it and be friends again? 

User: Yes - he's always irritable! ha ha. So instead of answering, he launched into this thing about how COVID antibodies disappear, so the tests are pointless. I know there are some issues with the various tests. As it happens, I have a PhD in immunology, so I know a lot about this stuff...
User: Yes - I want to be friends! It's not me...
Assistant: I think that the tests are very necessary! Also social distancing and mask wearing at this time. 
User: He started saying things that are just factually not correct.  I get that the immune system is super complicated, and most people don't know much about it. But when I'd try to explain some things to him, he acted like I couldn't possibly know anything he didn't, after reading one Forbes article, and he started making personal attacks.
Assistant: ", I think that perhaps you do not need this toxic person in your life. After fifteen years without him do you really feel you need to stay r reconciled? , Well I hope you can work it out! I am sorry to hear that you are having problems with him. ,2.31292040201571,18.181817691115715,94.43359375,-,[Others],[Information]
"[Turn: 14] User: Yes - I want to be friends! It's not me...
Assistant: I think that the tests are very necessary! Also social distancing and mask wearing at this time. 
User: He started saying things that are just factually not correct.  I get that the immune system is super complicated, and most people don't know much about it. But when I'd try to explain some things to him, he acted like I couldn't possibly know anything he didn't, after reading one Forbes article, and he started making personal attacks.
Assistant: I think that perhaps you do not need this toxic person in your life. After fifteen years without him do you really feel you need to stay r reconciled? 
User: I don't need him, no... But he's funny, and I don't have too many people in my life right now. I just moved to a new state where I literally know no one.
Assistant: ", In that case perhaps you can just agree to disagree on this topic? If you don't want to risk the friendship :). I hope I have been able to be of some help to you today and thank you for talking! , You could try to make friends with other people who are in your same situation. ,0.3855788916942254,3.999999564800047,90.33203125,-,[Others],[Providing Suggestions]
"[Turn: 15] Assistant: I think that perhaps you do not need this toxic person in your life. After fifteen years without him do you really feel you need to stay r reconciled? 
User: I don't need him, no... But he's funny, and I don't have too many people in my life right now. I just moved to a new state where I literally know no one.
Assistant: In that case perhaps you can just agree to disagree on this topic? If you don't want to risk the friendship :). I hope I have been able to be of some help to you today and thank you for talking! 
User: And I'm also hurt and annoyed that he thinks I have anything to apologize for, when I put up with his acid tongued comments, and just turn the other cheek. I agree we should just go on, but I'm not going to apologize, when I didn't do anything.
User: Anyway - yes. I agree with you.  Thanks for the talk. Take care!
Assistant: ", And you too! , You are very welcome. I hope you are feeling better now. ,3.015113445777637,14.285713948979604,83.30078125,-,[Others],[Others]
"[Turn: 16] Assistant: In that case perhaps you can just agree to disagree on this topic? If you don't want to risk the friendship :). I hope I have been able to be of some help to you today and thank you for talking! 
User: And I'm also hurt and annoyed that he thinks I have anything to apologize for, when I put up with his acid tongued comments, and just turn the other cheek. I agree we should just go on, but I'm not going to apologize, when I didn't do anything.
User: Anyway - yes. I agree with you.  Thanks for the talk. Take care!
Assistant: And you too! 
User: Thanks. Bye...
Assistant: ", bye!, Bye! ,0,0.0,69.873046875,-,[Others],[Others]
"[Turn: 17] User: And I'm also hurt and annoyed that he thinks I have anything to apologize for, when I put up with his acid tongued comments, and just turn the other cheek. I agree we should just go on, but I'm not going to apologize, when I didn't do anything.
User: Anyway - yes. I agree with you.  Thanks for the talk. Take care!
Assistant: And you too! 
User: Thanks. Bye...
Assistant: bye!
Assistant: ", (only you can end the conversation .. I can not) , I'm supposed to end the chat here :D ,14.717951377637847,24.99999950000001,89.0625,-,[Others],[Others]
"[Turn: 18] User: Anyway - yes. I agree with you.  Thanks for the talk. Take care!
Assistant: And you too! 
User: Thanks. Bye...
Assistant: bye!
Assistant: (only you can end the conversation .. I can not) 
Assistant: ", Please can you quit or we will time out , I think it should be a red button :) ,0,0.0,85.888671875,-,[Others],[Others]
"[Turn: 1] User: I'm in depression because i have fair of i will lost my job 
Assistant: "," Why do you believe you will loose your job? 
", I'm sorry to hear that. I know that losing a job can be very difficult.,0,0.0,85.693359375,-,[Question],[Restatement or Paraphrasing]
"[Turn: 2] User: I'm in depression because i have fair of i will lost my job 
Assistant: Why do you believe you will loose your job? 

User: because lots of people in my office they lost their job
User: because of this job crises situation of covid
Assistant: "," This Covid crisis has been effecting so many lives, I totally understand,", Are you scared to ask your co-workers why they lost their jobs?,0,0.0,88.525390625,-,[Affirmation and Reassurance],[Question]
"[Turn: 3] User: because lots of people in my office they lost their job
User: because of this job crises situation of covid
Assistant: This Covid crisis has been effecting so many lives, I totally understand,
User: how is your situation?
User: yes all effect because of this Covid
Assistant: ", I have been holding on and trying to see the positivity daily. I practice gratitude to show I appreciate what I do have, I am doing fairly well.  Do you have any hobbies or things you like to do in your spare time?,2.7925054222851147,21.621621121986863,92.3828125,-,[Reflection of feelings],[Question]
"[Turn: 4] Assistant: This Covid crisis has been effecting so many lives, I totally understand,
User: how is your situation?
User: yes all effect because of this Covid
Assistant: I have been holding on and trying to see the positivity daily. I practice gratitude to show I appreciate what I do have
User: yes I'm also trying to come out from this situation
Assistant: ", Have you thought about talking to your boss?, You are not alone. We all have to adapt to this change,2.752409412815903,10.52631530193908,87.109375,-,[Providing Suggestions],[Affirmation and Reassurance]
"[Turn: 5] User: yes all effect because of this Covid
Assistant: I have been holding on and trying to see the positivity daily. I practice gratitude to show I appreciate what I do have
User: yes I'm also trying to come out from this situation
Assistant: Have you thought about talking to your boss?
User: no i'm trying to talk but i couldn't 
Assistant: "," i'm sorry , why were you not able to talk?", Maybe you should have a conversation with your boss. You need to be strong and be a positive influence to your boss.,2.0806259464411974,14.814814348422512,88.18359375,-,[Question],[Providing Suggestions]
"[Turn: 6] User: yes I'm also trying to come out from this situation
Assistant: Have you thought about talking to your boss?
User: no i'm trying to talk but i couldn't 
Assistant: i'm sorry , why were you not able to talk?
User: I'm just thinking but i couldn't i don't no why
Assistant: "," I sometimes get nervous when I have to speak up about something that is important to me, can you relate?", have you been feeling depressed?,0.49787068367863957,17.391304007561445,87.98828125,-,[Self-disclosure],[Question]
"[Turn: 7] User: no i'm trying to talk but i couldn't 
Assistant: i'm sorry , why were you not able to talk?
User: I'm just thinking but i couldn't i don't no why
Assistant: I sometimes get nervous when I have to speak up about something that is important to me, can you relate?
User: I think because i have fear of  maybe i lost my job that's why
Assistant: ", You will feel like you will loose your job if you speak up?," I can understand that, i've had similar worries myself. ",0,0.0,84.619140625,-,[Question],[Reflection of feelings]
"[Turn: 8] User: I'm just thinking but i couldn't i don't no why
Assistant: I sometimes get nervous when I have to speak up about something that is important to me, can you relate?
User: I think because i have fear of  maybe i lost my job that's why
Assistant: You will feel like you will loose your job if you speak up?
User: yes 
Assistant: "," Honestly, I can see that being concerning for you", Have you talked to anyone at work about this?,3.726779962499649,11.111110611111135,86.71875,-,[Others],[Question]
"[Turn: 9] User: I think because i have fear of  maybe i lost my job that's why
Assistant: You will feel like you will loose your job if you speak up?
User: yes 
Assistant: Honestly, I can see that being concerning for you
User: Thank you for thinking that much for me
Assistant: ", You're welcome. Covid has hit many of us hard and each situation is just as important as the next!, I hope that I could have been of some help to you,1.535941187899572,6.896551253269949,89.0625,-,[Others],[Others]
"[Turn: 10] User: yes 
Assistant: Honestly, I can see that being concerning for you
User: Thank you for thinking that much for me
Assistant: You're welcome. Covid has hit many of us hard and each situation is just as important as the next!
User: yes , Thank you for your support
Assistant: "," Support is needed in this new times!

", I think you'll be fine! I think you're doing a great job being a caring family member and I think you'll make it through this!,0,0.0,85.9375,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
"[Turn: 11] User: Thank you for thinking that much for me
Assistant: You're welcome. Covid has hit many of us hard and each situation is just as important as the next!
User: yes , Thank you for your support
Assistant: Support is needed in this new times!


User: Thanks, bye
Assistant: ", Have a great day, Bye! Good luck and stay safe!,0,0.0,68.75,-,[Others],[Others]
[Turn: 1] Assistant: ," Hello, How are you today
"," Hello, how are you?",10.054274876162822,44.44444395061729,88.671875,-,[Affirmation and Reassurance],[Others]
"[Turn: 2] Assistant: Hello, How are you today

User: I'm really depressed.  My fiance left me yesterday.

Assistant: "," Sorry to hear that, would you like to talk about it?"," Oh no, I am so sorry to hear that.",13.3456233819468,21.052631080332425,88.134765625,-,[Restatement or Paraphrasing],[Affirmation and Reassurance]
"[Turn: 3] Assistant: Hello, How are you today

User: I'm really depressed.  My fiance left me yesterday.

Assistant: Sorry to hear that, would you like to talk about it?
User: Yes, I think that might make me feel better.  I really have no one to talk to because my family and friends didn't like him so they think this is for the best.

Assistant: "," Ok. I am happy to listen. 
", I am so sorry to hear that. Have you tried to talk to him about it?,11.18033988749895,28.571428126984134,89.453125,-,[Others],[Restatement or Paraphrasing]
"[Turn: 4] User: I'm really depressed.  My fiance left me yesterday.

Assistant: Sorry to hear that, would you like to talk about it?
User: Yes, I think that might make me feel better.  I really have no one to talk to because my family and friends didn't like him so they think this is for the best.

Assistant: Ok. I am happy to listen. 

User: I just don't understand why someone would pretend to be happy for a year and then decide they were lying and leave

Assistant: "," Seems like you feel your partner betrayed you, does that sound right?
 ", It is hard to understand how someone can lie to you like that. ,3.580574370197164,15.999999500800016,89.55078125,-,[Restatement or Paraphrasing],[Affirmation and Reassurance]
"[Turn: 5] User: Yes, I think that might make me feel better.  I really have no one to talk to because my family and friends didn't like him so they think this is for the best.

Assistant: Ok. I am happy to listen. 

User: I just don't understand why someone would pretend to be happy for a year and then decide they were lying and leave

Assistant: Seems like you feel your partner betrayed you, does that sound right?
 
User: Yes, I feel very betrayed.  

Assistant: "," That is understandable. I know how you feel,  may I suggest taking a few minutes to clear your head, and making a plan to talk with your friends and parents about how you feel?", Can you tell me more about the situation?  What happened?,0.427648532975387,10.810810416362324,90.4296875,-,[Providing Suggestions],[Question]
"[Turn: 6] Assistant: Seems like you feel your partner betrayed you, does that sound right?
 
User: Yes, I feel very betrayed.  

Assistant: That is understandable. I know how you feel,  may I suggest taking a few minutes to clear your head, and making a plan to talk with your friends and parents about how you feel?
User: They think I should just get over it because they didn't like him so they think I shouldn't like him either.

User: They're making things worse for me.

Assistant: "," Oh I'm so sorry, sometimes family and friends don't think about your feelings.  When did this happen?"," I understand that, that is why it is important to get your feelings out in the open. ",1.9174124721184262,11.764705382352963,91.11328125,-,[Question],[Providing Suggestions]
"[Turn: 7] Assistant: That is understandable. I know how you feel,  may I suggest taking a few minutes to clear your head, and making a plan to talk with your friends and parents about how you feel?
User: They think I should just get over it because they didn't like him so they think I shouldn't like him either.

User: They're making things worse for me.

Assistant: Oh I'm so sorry, sometimes family and friends don't think about your feelings.  When did this happen?
User: He left yesterday.  I had no warning.  He just packed up all his stuff and said he didn't want to marry me and the last year has been a lie.

Assistant: ", Dang. he seems very selfish. But I understand how up setting it must have felt. My first husband left me without warning. ," Oh I'm so sorry, I'm glad you reached out.  It sounds like he left you without any reason.  Did you have any reason for leaving him?",2.48069469178417,18.18181768285125,94.189453125,-,[Self-disclosure],[Restatement or Paraphrasing]
"[Turn: 8] User: They're making things worse for me.

Assistant: Oh I'm so sorry, sometimes family and friends don't think about your feelings.  When did this happen?
User: He left yesterday.  I had no warning.  He just packed up all his stuff and said he didn't want to marry me and the last year has been a lie.

Assistant: Dang. he seems very selfish. But I understand how up setting it must have felt. My first husband left me without warning. 
User: I'm sorry to hear that.  How long did it take you to feel better?

Assistant: "," Awhile. it started to feel a little bit better after I kept telling myself it was about him and not about me, then I started feeling a bit better. But it will take time, the old say is correct, good days and bad days. 
", I had to accept that it was him.  I had to deal with the fact that he was unfaithful.  It took a year. ,4.720021938675563,25.925925469821674,93.84765625,-,[Providing Suggestions],[Providing Suggestions]
"[Turn: 9] User: He left yesterday.  I had no warning.  He just packed up all his stuff and said he didn't want to marry me and the last year has been a lie.

Assistant: Dang. he seems very selfish. But I understand how up setting it must have felt. My first husband left me without warning. 
User: I'm sorry to hear that.  How long did it take you to feel better?

Assistant: Awhile. it started to feel a little bit better after I kept telling myself it was about him and not about me, then I started feeling a bit better. But it will take time, the old say is correct, good days and bad days. 

User: What did you do to help feel better>

Assistant: "," Started back in to my routine. Work. Church. things like that. 
"," I started to focus on my hobbies, going to the gym, reading, going to the movies. I met a lot of nice people, and had a lot of fun. ",1.569412051435861,17.647058366782016,89.892578125,-,[Providing Suggestions],[Providing Suggestions]
"[Turn: 10] Assistant: Awhile. it started to feel a little bit better after I kept telling myself it was about him and not about me, then I started feeling a bit better. But it will take time, the old say is correct, good days and bad days. 

User: What did you do to help feel better>

Assistant: Started back in to my routine. Work. Church. things like that. 

User: I think it's harder that it's during the holidays because I don't go back to work until after the new year.

User: I thought we would be spending the next week together at home.

Assistant: "," My I suggestion you pick your closest friend, and talk to her/him about your feeling, but not about your boyfriend, about how you feel your friends have been treating you. Be nice but firm. I bet once they hear your pain, they will be very supportive. ", I also started to call on my friends and family. It helps to just vent to people. I also started to do some meditation and breathing exercises to calm myself down and to get my mind off of things.,1.535007878029741,12.499999507812518,92.67578125,-,[Providing Suggestions],[Providing Suggestions]
"[Turn: 11] Assistant: Started back in to my routine. Work. Church. things like that. 

User: I think it's harder that it's during the holidays because I don't go back to work until after the new year.

User: I thought we would be spending the next week together at home.

Assistant: My I suggestion you pick your closest friend, and talk to her/him about your feeling, but not about your boyfriend, about how you feel your friends have been treating you. Be nice but firm. I bet once they hear your pain, they will be very supportive. 
User: Hopefully.  I could really use to sit down with a friend right now and spend some quality time.  I don't want to be alone all week.

Assistant: ", I understand that! it is very reasonable to want to be around family and friends during the holidays. ," Yeah, I think it will be a great experience to get to spend time with them. ",4.028028837283517,23.529411266435996,92.578125,-,[Restatement or Paraphrasing],[Others]
"[Turn: 12] User: I thought we would be spending the next week together at home.

Assistant: My I suggestion you pick your closest friend, and talk to her/him about your feeling, but not about your boyfriend, about how you feel your friends have been treating you. Be nice but firm. I bet once they hear your pain, they will be very supportive. 
User: Hopefully.  I could really use to sit down with a friend right now and spend some quality time.  I don't want to be alone all week.

Assistant: I understand that! it is very reasonable to want to be around family and friends during the holidays. 
User: Thanks for chatting with me.  I feel a little more relaxed now.

Assistant: "," Good! I'm glad helped, even if just a little. ", I am glad I could help.  I hope everything goes well for you.,2.5318484177091665,9.523809024943338,89.697265625,-,[Others],[Others]
"[Turn: 1] User: I am worried that my Director played a game she was not able to play, got caught, and was forced to resign. I am not sure what that means for me. Any help would be appreciated.
Assistant: ", Can you explain to me what exactly kind of game it was?, Can you tell me more about this situation?,14.038456897256543,29.999999520000003,87.98828125,-,[Question],[Question]
"[Turn: 2] User: I am worried that my Director played a game she was not able to play, got caught, and was forced to resign. I am not sure what that means for me. Any help would be appreciated.
Assistant: Can you explain to me what exactly kind of game it was?
User: It was a political game where she isolated the president and made him no longer support her. It was quite a misstep on her part.
Assistant: ", ok so your director played a game she was not allowed to play and she got caught playing it and quit her job is that correct?, It sounds like you are worried about your job security.,0.9517493131464843,11.764705467128042,87.841796875,-,[Restatement or Paraphrasing],[Reflection of feelings]
"[Turn: 3] User: I am worried that my Director played a game she was not able to play, got caught, and was forced to resign. I am not sure what that means for me. Any help would be appreciated.
Assistant: Can you explain to me what exactly kind of game it was?
User: It was a political game where she isolated the president and made him no longer support her. It was quite a misstep on her part.
Assistant: ok so your director played a game she was not allowed to play and she got caught playing it and quit her job is that correct?
User: Yes. She got put on a performance improvement plan and responded poorly. She was forcced to resign.
Assistant: ", So you are scared that you might get in trouble?, have you been able to talk to your boss about your situation?,2.752409412815903,10.526315290858749,87.939453125,-,[Question],[Question]
"[Turn: 4] User: It was a political game where she isolated the president and made him no longer support her. It was quite a misstep on her part.
Assistant: ok so your director played a game she was not allowed to play and she got caught playing it and quit her job is that correct?
User: Yes. She got put on a performance improvement plan and responded poorly. She was forcced to resign.
Assistant: So you are scared that you might get in trouble?
User: Not in trouble but vulnerable because she hired me. Will her boss see me as part of the problem?
Assistant: ", I am so sorry you are going through this and i know how you are feeling  , I can understand how you are feeling. ,12.065400116963195,45.45454499173554,86.23046875,-,[Reflection of feelings],[Reflection of feelings]
"[Turn: 5] User: Yes. She got put on a performance improvement plan and responded poorly. She was forcced to resign.
Assistant: So you are scared that you might get in trouble?
User: Not in trouble but vulnerable because she hired me. Will her boss see me as part of the problem?
Assistant: I am so sorry you are going through this and i know how you are feeling  
User: Thanks. It's been weird. I just met with two of the board today to go over where the organization is.
Assistant: ", you should not have anything to worry about as long as you did not play the game then you will be fine and you will not get in trouble or your boss will not see that as a problem., Is she in the board?,0.011137751478448034,5.8823526903114285,85.9375,-,[Affirmation and Reassurance],[Question]
"[Turn: 6] User: Not in trouble but vulnerable because she hired me. Will her boss see me as part of the problem?
Assistant: I am so sorry you are going through this and i know how you are feeling  
User: Thanks. It's been weird. I just met with two of the board today to go over where the organization is.
Assistant: you should not have anything to worry about as long as you did not play the game then you will be fine and you will not get in trouble or your boss will not see that as a problem.
User: Thanks. I tried to just support her privately and seem neutral publicly. I did like her too. I thought she was good.
Assistant: ", I would just suggest you to have no contact with her right now until all this passes , you should not worry about that at all i think you are doing the right thing by not having anything to do with her at all ,9.60768922830523,25.64102514924393,94.482421875,-,[Providing Suggestions],[Others]
"[Turn: 7] User: Thanks. It's been weird. I just met with two of the board today to go over where the organization is.
Assistant: you should not have anything to worry about as long as you did not play the game then you will be fine and you will not get in trouble or your boss will not see that as a problem.
User: Thanks. I tried to just support her privately and seem neutral publicly. I did like her too. I thought she was good.
Assistant: I would just suggest you to have no contact with her right now until all this passes 
User: I text her to see how she was doing but haven't text with her since Friday. Any other ideas?
Assistant: ", I would also have a talk with your boss about the situation and let him know how you are feeling, no. i would just stay away from her and just do your work.,2.5594547351905352,12.499999531250019,89.2578125,-,[Providing Suggestions],[Information]
"[Turn: 8] User: Thanks. I tried to just support her privately and seem neutral publicly. I did like her too. I thought she was good.
Assistant: I would just suggest you to have no contact with her right now until all this passes 
User: I text her to see how she was doing but haven't text with her since Friday. Any other ideas?
Assistant: I would also have a talk with your boss about the situation and let him know how you are feeling
User: I also want her job. Does that seem weird to talk with him about that too?
Assistant: ", Did you see your director playing the game?, I would not say that. Just let your boss know how you are feeling about her and about your job,2.2941573387056176,15.384614958579892,88.916015625,-,[Question],[Providing Suggestions]
"[Turn: 9] Assistant: I would just suggest you to have no contact with her right now until all this passes 
User: I text her to see how she was doing but haven't text with her since Friday. Any other ideas?
Assistant: I would also have a talk with your boss about the situation and let him know how you are feeling
User: I also want her job. Does that seem weird to talk with him about that too?
Assistant: Did you see your director playing the game?
Assistant: ", I would not bring up about you wanting her job just yet give it a couple of days, Do you think she knows you have a job?,1.9388948974194657,15.384614958579892,89.2578125,-,[Providing Suggestions],[Question]
